,journal_title,article_title,contributors,year,doi
74,Scientific Reports,Scientific Reports,"['Yoshihiko Ohashi', 'Michiyo Yamamoto-Kawai', 'Kazuya Kusahara', 'Ken’ichi Sasaki', 'Kay I. Ohshima']",2022,10.1038/s41598-022-12109-4
75,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Quran Wu', 'Jonathan M. Gregory']",2022,10.1029/2022MS002999
76,Scientific Reports,Scientific Reports,"['U. Löptien', 'H. Dietze']",2022,10.1038/s41598-022-22382-y
77,Geoscientific Model Development,Geoscientific Model Development,"['Matthew P. Humphreys', 'Ernie R. Lewis', 'Jonathan D. Sharp', 'Denis Pierrot']",2022,10.5194/gmd-15-15-2022
78,Ocean Surface Waves and Ocean-Atmosphere Interactions,Mathematical and Computational Models of Flows and Waves in Geophysics,"['Francisco J. Ocampo-Torres', 'Pedro Osuna', 'Héctor García-Nava', 'Nicolas G. Rascle']",2022,10.1007/978-3-031-12007-7_2
79,Geochimica et Cosmochimica Acta,Geochimica et Cosmochimica Acta,"['Qian Liu', 'Laura F. Robinson', 'Erica Hendy', 'Maria G. Prokopenko', 'Joseph A. Stewart', 'Timothy D.J. Knowles', 'Tao Li', 'Ana Samperiz']",2023,10.1016/j.gca.2023.03.019
80,Global Biogeochemical Cycles,Global Biogeochemical Cycles,"['Mariona Claret', 'Rolf E. Sonnerup', 'Paul D. Quay']",2021,10.1029/2020GB006757
81,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Hakase Hayashida', 'Andrew E. Kiss', 'Toru Miyama', 'Yasumasa Miyazawa', 'Sayaka Yasunaka']",2023,10.1029/2023JC019697
82,Geoscientific Model Development,Geoscientific Model Development,"['David P. Keller', 'Andrew Lenton', 'Vivian Scott', 'Naomi E. Vaughan', 'Nico Bauer', 'Duoying Ji', 'Chris D. Jones', 'Ben Kravitz', 'Helene Muri', 'Kirsten Zickfeld']",2018,10.5194/gmd-11-1133-2018
83,Frontiers in Marine Science,Frontiers in Marine Science,"['Nabir Mamnun', 'Christoph Völker', 'Mihalis Vrekoussis', 'Lars Nerger']",2022,10.3389/fmars.2022.984236
84,Geoscientific Model Development,Geoscientific Model Development,"['Masa Kageyama', 'Samuel Albani', 'Pascale Braconnot', 'Sandy P. Harrison', 'Peter O. Hopcroft', 'Ruza F. Ivanovic', 'Fabrice Lambert', 'Olivier Marti', 'W. Richard Peltier', 'Jean-Yves Peterschmitt', 'Didier M. Roche', 'Lev Tarasov', 'Xu Zhang', 'Esther C. Brady', 'Alan M. Haywood', 'Allegra N. LeGrande', 'Daniel J. Lunt', 'Natalie M. Mahowald', 'Uwe Mikolajewicz', 'Kerim H. Nisancioglu', 'Bette L. Otto-Bliesner', 'Hans Renssen', 'Robert A. Tomas', 'Qiong Zhang', 'Ayako Abe-Ouchi', 'Patrick J. Bartlein', 'Jian Cao', 'Qiang Li', 'Gerrit Lohmann', 'Rumi Ohgaito', 'Xiaoxu Shi', 'Evgeny Volodin', 'Kohei Yoshida', 'Xiao Zhang', 'Weipeng Zheng']",2017,10.5194/gmd-10-4035-2017
85,Geoscientific Model Development,Geoscientific Model Development,"['Martin Juckes', 'Karl E. Taylor', 'Paul J. Durack', 'Bryan Lawrence', 'Matthew S. Mizielinski', 'Alison Pamment', 'Jean-Yves Peterschmitt', 'Michel Rixen', 'Stéphane Sénési']",2020,10.5194/gmd-13-201-2020
86,Geoscientific Model Development,Geoscientific Model Development,"['Tomohiro Hajima', 'Michio Watanabe', 'Akitomo Yamamoto', 'Hiroaki Tatebe', 'Maki A. Noguchi', 'Manabu Abe', 'Rumi Ohgaito', 'Akinori Ito', 'Dai Yamazaki', 'Hideki Okajima', 'Akihiko Ito', 'Kumiko Takata', 'Koji Ogochi', 'Shingo Watanabe', 'Michio Kawamiya']",2020,10.5194/gmd-13-2197-2020
87,Ocean Modelling,Ocean Modelling,"['L. Shogo Urakawa', 'Hiroyuki Tsujino', 'Hideyuki Nakano', 'Kei Sakamoto', 'Goro Yamanaka', 'Takahiro Toyoda']",2020,10.1016/j.ocemod.2020.101693
88,Geoscientific Model Development,Geoscientific Model Development,"['Pearse J. Buchanan', 'Richard J. Matear', 'Zanna Chase', 'Steven J. Phipps', 'Nathan L. Bindoff']",2019,10.5194/gmd-12-1491-2019
89,Progress in Earth and Planetary Science,Progress in Earth and Planetary Science,"['Michio Kawamiya', 'Tomohiro Hajima', 'Kaoru Tachiiri', 'Shingo Watanabe', 'Tokuta Yokohata']",2020,10.1186/s40645-020-00369-5
90,Earth System Science Data,Earth System Science Data,"['Are Olsen', 'Nico Lange', 'Robert M. Key', 'Toste Tanhua', 'Marta Álvarez', 'Susan Becker', 'Henry C. Bittig', 'Brendan R. Carter', 'Leticia Cotrim da Cunha', 'Richard A. Feely', 'Steven van Heuven', 'Mario Hoppema', 'Masao Ishii', 'Emil Jeansson', 'Steve D. Jones', 'Sara Jutterström', 'Maren K. Karlsen', 'Alex Kozyr', 'Siv K. Lauvset', 'Claire Lo Monaco', 'Akihiko Murata', 'Fiz F. Pérez', 'Benjamin Pfeil', 'Carsten Schirnick', 'Reiner Steinfeldt', 'Toru Suzuki', 'Maciej Telszewski', 'Bronte Tilbrook', 'Anton Velo', 'Rik Wanninkhof']",2019,10.5194/essd-11-1437-2019
91,Biogeosciences,Biogeosciences,"['Le Zhang', 'Z. George Xue']",2022,10.5194/bg-19-4589-2022
92,Geoscientific Model Development,Geoscientific Model Development,"['Katja Matthes', 'Arne Biastoch', 'Sebastian Wahl', 'Jan Harlaß', 'Torge Martin', 'Tim Brücher', 'Annika Drews', 'Dana Ehlert', 'Klaus Getzlaff', 'Fritz Krüger', 'Willi Rath', 'Markus Scheinert', 'Franziska U. Schwarzkopf', 'Tobias Bayr', 'Hauke Schmidt', 'Wonsun Park']",2020,10.5194/gmd-13-2533-2020
93,Frontiers in Climate,Frontiers in Climate,"['Momme Butenschön', 'Tomas Lovato', 'Simona Masina', 'Stefano Caserini', 'Mario Grosso']",2021,10.3389/fclim.2021.614537
94,Environmental Research Letters,Environmental Research Letters,"['Wilfried Rickels', 'Christine Merk', 'Fabian Reith', 'David P Keller', 'Andreas Oschlies']",2019,10.1088/1748-9326/ab3ab4
95,Global Biogeochemical Cycles,Global Biogeochemical Cycles,"['Hilary I. Palevsky', 'Scott C. Doney']",2021,10.1029/2020GB006790
96,Biogeosciences,Biogeosciences,"['Josué Bock', 'Martine Michou', 'Pierre Nabat', 'Manabu Abe', 'Jane P. Mulcahy', 'Dirk J. L. Olivié', 'Jörg Schwinger', 'Parvadha Suntharalingam', 'Jerry Tjiputra', 'Marco van Hulten', 'Michio Watanabe', 'Andrew Yool', 'Roland Séférian']",2021,10.5194/bg-18-3823-2021
97,Biogeosciences,Biogeosciences,"['Jens Terhaar', 'Olivier Torres', 'Timothée Bourgeois', 'Lester Kwiatkowski']",2021,10.5194/bg-18-2221-2021
98,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['T. Lovato', 'D. Peano', 'M. Butenschön', 'S. Materia', 'D. Iovino', 'E. Scoccimarro', 'P. G. Fogli', 'A. Cherchi', 'A. Bellucci', 'S. Gualdi', 'S. Masina', 'A. Navarra']",2022,10.1029/2021MS002814
99,Environmental Biology of Fishes,Environmental Biology of Fishes,"['Tayler M. Clarke', 'Thomas Frölicher', 'Gabriel Reygondeau', 'Fresia Villalobos-Rojas', 'Colette C. C. Wabnitz', 'Ingo S. Wehrtmann', 'William W. L. Cheung']",2022,10.1007/s10641-022-01256-2
100,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Thorsten Mauritsen', 'Jürgen Bader', 'Tobias Becker', 'Jörg Behrens', 'Matthias Bittner', 'Renate Brokopf', 'Victor Brovkin', 'Martin Claussen', 'Traute Crueger', 'Monika Esch', 'Irina Fast', 'Stephanie Fiedler', 'Dagmar Fläschner', 'Veronika Gayler', 'Marco Giorgetta', 'Daniel S. Goll', 'Helmuth Haak', 'Stefan Hagemann', 'Christopher Hedemann', 'Cathy Hohenegger', 'Tatiana Ilyina', 'Thomas Jahns', 'Diego Jimenéz‐de‐la‐Cuesta', 'Johann Jungclaus', 'Thomas Kleinen', 'Silvia Kloster', 'Daniela Kracher', 'Stefan Kinne', 'Deike Kleberg', 'Gitta Lasslop', 'Luis Kornblueh', 'Jochem Marotzke', 'Daniela Matei', 'Katharina Meraner', 'Uwe Mikolajewicz', 'Kameswarrao Modali', 'Benjamin Möbis', 'Wolfgang A. Müller', 'Julia E. M. S. Nabel', 'Christine C. W. Nam', 'Dirk Notz', 'Sarah‐Sylvia Nyawira', 'Hanna Paulsen', 'Karsten Peters', 'Robert Pincus', 'Holger Pohlmann', 'Julia Pongratz', 'Max Popp', 'Thomas Jürgen Raddatz', 'Sebastian Rast', 'Rene Redler', 'Christian H. Reick', 'Tim Rohrschneider', 'Vera Schemann', 'Hauke Schmidt', 'Reiner Schnur', 'Uwe Schulzweida', 'Katharina D. Six', 'Lukas Stein', 'Irene Stemmler', 'Bjorn Stevens', 'Jin‐Song Storch', 'Fangxing Tian', 'Aiko Voigt', 'Philipp Vrese', 'Karl‐Hermann Wieners', 'Stiig Wilkenskjeld', 'Alexander Winkler', 'Erich Roeckner']",2019,10.1029/2018MS001400
101,Asia-Pacific Journal of Atmospheric Sciences,Asia-Pacific Journal of Atmospheric Sciences,"['Hyun-Chae Jung', 'Byung-Kwon Moon', 'Hyomee Lee', 'Jin-Ho Choi', 'Han-Kyoung Kim', 'Jong-Yeon Park', 'Young-Hwa Byun', 'Yoon-Jin Lim', 'Johan Lee']",2020,10.1007/s13143-019-00147-4
102,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['J. P. Dunne', 'L. W. Horowitz', 'A. J. Adcroft', 'P. Ginoux', 'I. M. Held', 'J. G. John', 'J. P. Krasting', 'S. Malyshev', 'V. Naik', 'F. Paulot', 'E. Shevliakova', 'C. A. Stock', 'N. Zadeh', 'V. Balaji', 'C. Blanton', 'K. A. Dunne', 'C. Dupuis', 'J. Durachta', 'R. Dussin', 'P. P. G. Gauthier', 'S. M. Griffies', 'H. Guo', 'R. W. Hallberg', 'M. Harrison', 'J. He', 'W. Hurlin', 'C. McHugh', 'R. Menzel', 'P. C. D. Milly', 'S. Nikonov', 'D. J. Paynter', 'J. Ploshay', 'A. Radhakrishnan', 'K. Rand', 'B. G. Reichl', 'T. Robinson', 'D. M. Schwarzkopf', 'L. T. Sentman', 'S. Underwood', 'H. Vahlenkamp', 'M. Winton', 'A. T. Wittenberg', 'B. Wyman', 'Y. Zeng', 'M. Zhao']",2020,10.1029/2019MS002015
103,Geophysical Research Letters,Geophysical Research Letters,"['Samuel C. Mogen', 'Nicole S. Lovenduski', 'Allysa R. Dallmann', 'Luke Gregor', 'Adrienne J. Sutton', 'Steven J. Bograd', 'Nathali Cordero Quiros', 'Emanuele Di Lorenzo', 'Elliott L. Hazen', 'Michael G. Jacox', 'Mercedes Pozo Buil', 'Stephen Yeager']",2022,10.1029/2021GL096938
104,Climate Dynamics,Climate Dynamics,"['Byju Pookkandy', 'Heather Graven', 'Adrian Martin']",2023,10.1007/s00382-023-06737-3
105,Environmental Research Letters,Environmental Research Letters,"['R Licker', 'B Ekwurzel', 'S C Doney', 'S R Cooley', 'I D Lima', 'R Heede', 'P C Frumhoff']",2019,10.1088/1748-9326/ab5abc
106,Global Biogeochemical Cycles,Global Biogeochemical Cycles,"['Takamitsu Ito', 'Matthew C. Long', 'Curtis Deutsch', 'Shoshiro Minobe', 'Daoxun Sun']",2019,10.1029/2018GB005987
107,Geoscientific Model Development,Geoscientific Model Development,"['Matteo Willeit', 'Andrey Ganopolski', 'Alexander Robinson', 'Neil R. Edwards']",2022,10.5194/gmd-15-5905-2022
108,Geophysical Research Letters,Geophysical Research Letters,"['Nicole S. Lovenduski', 'Neil C. Swart', 'Adrienne J. Sutton', 'John C. Fyfe', 'Galen A. McKinley', 'Christopher Sabine', 'Nancy L. Williams']",2021,10.1029/2020GL092263
109,Geophysical Research Letters,Geophysical Research Letters,"['Enhui Liao', 'Laure Resplandy', 'Junjie Liu', 'Kevin W. Bowman']",2021,10.1029/2021GL094021
