,journal_title,article_title,contributors,year,doi
52,Geoscientific Model Development,Geoscientific Model Development,"['Johann H. Jungclaus', 'Edouard Bard', 'Mélanie Baroni', 'Pascale Braconnot', 'Jian Cao', 'Louise P. Chini', 'Tania Egorova', 'Michael Evans', 'J. Fidel González-Rouco', 'Hugues Goosse', 'George C. Hurtt', 'Fortunat Joos', 'Jed O. Kaplan', 'Myriam Khodri', 'Kees Klein Goldewijk', 'Natalie Krivova', 'Allegra N. LeGrande', 'Stephan J. Lorenz', 'Jürg Luterbacher', 'Wenmin Man', 'Amanda C. Maycock', 'Malte Meinshausen', 'Anders Moberg', 'Raimund Muscheler', 'Christoph Nehrbass-Ahles', 'Bette I. Otto-Bliesner', 'Steven J. Phipps', 'Julia Pongratz', 'Eugene Rozanov', 'Gavin A. Schmidt', 'Hauke Schmidt', 'Werner Schmutz', 'Andrew Schurer', 'Alexander I. Shapiro', 'Michael Sigl', 'Jason E. Smerdon', 'Sami K. Solanki', 'Claudia Timmreck', 'Matthew Toohey', 'Ilya G. Usoskin', 'Sebastian Wagner', 'Chi-Ju Wu', 'Kok Leng Yeo', 'Davide Zanchettin', 'Qiong Zhang', 'Eduardo Zorita']",2017,10.5194/gmd-10-4005-2017
53,Environmental Research Letters,Environmental Research Letters,"['Roberta D’Agostino', 'Claudia Timmreck']",2022,10.1088/1748-9326/ac62af
54,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Daniele Visioni', 'Ben Kravitz', 'Alan Robock', 'Simone Tilmes', 'Jim Haywood', 'Olivier Boucher', 'Mark Lawrence', 'Peter Irvine', 'Ulrike Niemeier', 'Lili Xia', 'Gabriel Chiodo', 'Chris Lennard', 'Shingo Watanabe', 'John C. Moore', 'Helene Muri']",2023,10.5194/acp-23-5149-2023
55,Journal of Climate,Journal of Climate,"['Ulf Büntgen', 'Paul J. Krusic', 'Anne Verstege', 'Gabriel Sangüesa-Barreda', 'Sebastian Wagner', 'J. Julio Camarero', 'Fredrik Charpentier Ljungqvist', 'Eduardo Zorita', 'Clive Oppenheimer', 'Oliver Konter', 'Willy Tegel', 'Holger Gärtner', 'Paolo Cherubini', 'Frederick Reinig', 'Jan Esper']",2017,10.1175/JCLI-D-16-0526.1
56,Environmental Research Letters,Environmental Research Letters,"['Andrew P Schurer', 'Gabriele C Hegerl', 'Jürg Luterbacher', 'Stefan Brönnimann', 'Tim Cowan', 'Simon F B Tett', 'Davide Zanchettin', 'Claudia Timmreck']",2019,10.1088/1748-9326/ab3a10
57,Journal of Climate,Journal of Climate,"['Fredrik Charpentier Ljungqvist', 'Qiong Zhang', 'Gudrun Brattström', 'Paul J. Krusic', 'Andrea Seim', 'Qiang Li', 'Qiang Zhang', 'Anders Moberg']",2019,10.1175/JCLI-D-18-0525.1
58,Journal of Climate,Journal of Climate,"['Meng Zuo', 'Tianjun Zhou', 'Wenmin Man']",2019,10.1175/JCLI-D-18-0707.1
59,Nature Communications,Nature Communications,"['Thomas J. Aubry', 'John Staunton-Sykes', 'Lauren R. Marshall', 'Jim Haywood', 'Nathan Luke Abraham', 'Anja Schmidt']",2021,10.1038/s41467-021-24943-7
60,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Lauren Marshall', 'Jill S. Johnson', 'Graham W. Mann', 'Lindsay Lee', 'Sandip S. Dhomse', 'Leighton Regayre', 'Masaru Yoshioka', 'Ken S. Carslaw', 'Anja Schmidt']",2019,10.1029/2018JD028675
61,Paleoceanography and Paleoclimatology,Paleoceanography and Paleoclimatology,"['P. Moffa‐Sánchez', 'E. Moreno‐Chamarro', 'D. J. Reynolds', 'P. Ortega', 'L. Cunningham', 'D. Swingedouw', 'D. E. Amrhein', 'J. Halfar', 'L. Jonkers', 'J. H. Jungclaus', 'K. Perner', 'A. Wanamaker', 'S. Yeager']",2019,10.1029/2018PA003508
62,Geophysical Research Letters,Geophysical Research Letters,"['Kyle B. Heyblom', 'Hansi A. Singh', 'Philip J. Rasch', 'Patricia DeRepentigny']",2022,10.1029/2021GL096868
63,Nature Climate Change,Nature Climate Change,"['Yochanan Kushnir', 'Adam A. Scaife', 'Raymond Arritt', 'Gianpaolo Balsamo', 'George Boer', 'Francisco Doblas-Reyes', 'Ed Hawkins', 'Masahide Kimoto', 'Rupa Kumar Kolli', 'Arun Kumar', 'Daniela Matei', 'Katja Matthes', 'Wolfgang A. Müller', 'Terence O’Kane', 'Judith Perlwitz', 'Scott Power', 'Marilyn Raphael', 'Akihiko Shimpo', 'Doug Smith', 'Matthias Tuma', 'Bo Wu']",2019,10.1038/s41558-018-0359-7
64,Geophysical Research Letters,Geophysical Research Letters,"['C. A. Kroll', 'S. Fueglistaler', 'H. Schmidt', 'L. Kornblueh', 'C. Timmreck']",2023,10.1029/2022GL102262
65,Geoscientific Model Development,Geoscientific Model Development,"['George J. Boer', 'Douglas M. Smith', 'Christophe Cassou', 'Francisco Doblas-Reyes', 'Gokhan Danabasoglu', 'Ben Kirtman', 'Yochanan Kushnir', 'Masahide Kimoto', 'Gerald A. Meehl', 'Rym Msadek', 'Wolfgang A. Mueller', 'Karl E. Taylor', 'Francis Zwiers', 'Michel Rixen', 'Yohan Ruprich-Robert', 'Rosie Eade']",2016,10.5194/gmd-9-3751-2016
66,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Ulrike Niemeier', 'Claudia Timmreck', 'Kirstin Krüger']",2019,10.5194/acp-19-10379-2019
67,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['James S. A. Brooke', 'Wuhu Feng', 'Juan Diego Carrillo-Sánchez', 'Graham W. Mann', 'Alexander D. James', 'Charles G. Bardeen', 'Lauren Marshall', 'Sandip S. Dhomse', 'John M. C. Plane']",2017,10.1002/2017JD027143
68,Geoscientific Model Development,Geoscientific Model Development,"['Aryeh Feinberg', 'Timofei Sukhodolov', 'Bei-Ping Luo', 'Eugene Rozanov', 'Lenny H. E. Winkel', 'Thomas Peter', 'Andrea Stenke']",2019,10.5194/gmd-12-3863-2019
