,journal_title,article_title,contributors,year,doi
27,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Gillian D. Thornhill', 'William J. Collins', 'Ryan J. Kramer', 'Dirk Olivié', 'Ragnhild B. Skeie', ""Fiona M. O'Connor"", 'Nathan Luke Abraham', 'Ramiro Checa-Garcia', 'Susanne E. Bauer', 'Makoto Deushi', 'Louisa K. Emmons', 'Piers M. Forster', 'Larry W. Horowitz', 'Ben Johnson', 'James Keeble', 'Jean-Francois Lamarque', 'Martine Michou', 'Michael J. Mills', 'Jane P. Mulcahy', 'Gunnar Myhre', 'Pierre Nabat', 'Vaishali Naik', 'Naga Oshima', 'Michael Schulz', 'Christopher J. Smith', 'Toshihiko Takemura', 'Simone Tilmes', 'Tongwen Wu', 'Guang Zeng', 'Jie Zhang']",2021,10.5194/acp-21-853-2021
28,Current Climate Change Reports,Current Climate Change Reports,['Davide Zanchettin'],2017,10.1007/s40641-017-0065-y
29,Environmental Modelling & Software,Environmental Modelling & Software,"['Matthew J. Gidden', 'Shinichiro Fujimori', 'Maarten van den Berg', 'David Klein', 'Steven J. Smith', 'Detlef P. van Vuuren', 'Keywan Riahi']",2018,10.1016/j.envsoft.2018.04.002
30,Geoscientific Model Development,Geoscientific Model Development,"['Claudia Timmreck', 'Graham W. Mann', 'Valentina Aquila', 'Rene Hommel', 'Lindsay A. Lee', 'Anja Schmidt', 'Christoph Brühl', 'Simon Carn', 'Mian Chin', 'Sandip S. Dhomse', 'Thomas Diehl', 'Jason M. English', 'Michael J. Mills', 'Ryan Neely', 'Jianxiong Sheng', 'Matthew Toohey', 'Debra Weisenstein']",2018,10.5194/gmd-11-2581-2018
31,Journal of Climate,Journal of Climate,"['Haruki Hirasawa', 'Paul J. Kushner', 'Michael Sigmond', 'John Fyfe', 'Clara Deser']",2020,10.1175/JCLI-D-19-0829.1
32,Climate of the Past,Climate of the Past,"['Xavier Faïn', 'Rachael H. Rhodes', 'Philip Place', 'Vasilii V. Petrenko', 'Kévin Fourteau', 'Nathan Chellman', 'Edward Crosier', 'Joseph R. McConnell', 'Edward J. Brook', 'Thomas Blunier', 'Michel Legrand', 'Jérôme Chappellaz']",2022,10.5194/cp-18-631-2022
33,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['David S. Stevenson', 'Alcide Zhao', 'Vaishali Naik', ""Fiona M. O'Connor"", 'Simone Tilmes', 'Guang Zeng', 'Lee T. Murray', 'William J. Collins', 'Paul T. Griffiths', 'Sungbo Shim', 'Larry W. Horowitz', 'Lori T. Sentman', 'Louisa Emmons']",2020,10.5194/acp-20-12905-2020
34,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Hanzheng Zhu', 'Youfan Chen', 'Yuanhong Zhao', 'Lin Zhang', 'Xilong Zhang', 'Bo Zheng', 'Lei Liu', 'Yuepeng Pan', 'Wen Xu', 'Xuejun Liu']",2022,10.1029/2022JD037437
35,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['D. Watson‐Parris', 'Y. Rao', 'D. Olivié', 'Ø. Seland', 'P. Nowack', 'G. Camps‐Valls', 'P. Stier', 'S. Bouabid', 'M. Dewey', 'E. Fons', 'J. Gonzalez', 'P. Harder', 'K. Jeggle', 'J. Lenhardt', 'P. Manshausen', 'M. Novitasari', 'L. Ricard', 'C. Roesch']",2022,10.1029/2021MS002954
36,International Journal of Climatology,International Journal of Climatology,"['Min Zhao', 'Tie Dai', 'Hao Wang', 'Qing Bao', 'Yimin Liu', 'Guangyu Shi']",2021,10.1002/joc.7017
37,Frontiers in Environmental Science,Frontiers in Environmental Science,"['S. Ramachandran', 'Maheswar Rupakheti', 'R. Cherian', 'Mark G. Lawrence']",2022,10.3389/fenvs.2022.842319
38,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Zosia Staniaszek', 'Paul T. Griffiths', 'Gerd A. Folberth', 'Fiona M. O’Connor', 'N. Luke Abraham', 'Alexander T. Archibald']",2022,10.1038/s41612-022-00247-5
