,journal_title,article_title,contributors,year,doi
108,Geoscientific Model Development,Geoscientific Model Development,"['Charlotte Pascoe', 'Bryan N. Lawrence', 'Eric Guilyardi', 'Martin Juckes', 'Karl E. Taylor']",2020,10.5194/gmd-13-2149-2020
109,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Bo Liu', 'Juan Huo', 'Daren Lyu', 'Xin Wang']",2021,10.1007/s00376-021-0337-2
110,Nature Climate Change,Nature Climate Change,"['Mark D. Zelinka', 'David A. Randall', 'Mark J. Webb', 'Stephen A. Klein']",2017,10.1038/nclimate3402
111,Journal of Climate,Journal of Climate,"['Max Popp', 'Levi G. Silvers']",2017,10.1175/JCLI-D-17-0062.1
112,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['A. Bodas‐Salcedo', 'J. P. Mulcahy', 'T. Andrews', 'K. D. Williams', 'M. A. Ringer', 'P. R. Field', 'G. S. Elsaesser']",2019,10.1029/2019MS001688
113,Geophysical Research Letters,Geophysical Research Letters,"['D. Saint‐Martin', 'O. Geoffroy', 'L. Watson', 'H. Douville', 'G. Bellon', 'A. Voldoire', 'J. Cattiaux', 'B. Decharme', 'A. Ribes']",2019,10.1029/2019GL083031
114,Geoscientific Model Development,Geoscientific Model Development,"['Duane Waliser', 'Peter J. Gleckler', 'Robert Ferraro', 'Karl E. Taylor', 'Sasha Ames', 'James Biard', 'Michael G. Bosilovich', 'Otis Brown', 'Helene Chepfer', 'Luca Cinquini', 'Paul J. Durack', 'Veronika Eyring', 'Pierre-Philippe Mathieu', 'Tsengdar Lee', 'Simon Pinnock', 'Gerald L. Potter', 'Michel Rixen', 'Roger Saunders', 'Jörg Schulz', 'Jean-Noël Thépaut', 'Matthias Tuma']",2020,10.5194/gmd-13-2945-2020
115,Climate Dynamics,Climate Dynamics,"['Hugh S. Baker', 'Tim Woollings', 'Cheikh Mbengue', 'Myles R. Allen', 'Christopher H. O’Reilly', 'Hideo Shiogama', 'Sarah Sparrow']",2019,10.1007/s00382-019-04786-1
116,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Jan Kretzschmar', 'Marc Salzmann', 'Johannes Mülmenstädt', 'Johannes Quaas']",2019,10.5194/acp-19-10571-2019
117,Earth's Future,Earth's Future,"['T. Chakraborty', 'X. Lee', 'D. M. Lawrence']",2022,10.1029/2022EF002805
118,Reviews of Geophysics,Reviews of Geophysics,"['Ruth Geen', 'Simona Bordoni', 'David S. Battisti', 'Katrina Hui']",2020,10.1029/2020RG000700
119,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Martin B. Andrews', 'Jeff K. Ridley', 'Richard A. Wood', 'Timothy Andrews', 'Edward W. Blockley', 'Ben Booth', 'Eleanor Burke', 'Andrea J. Dittus', 'Piotr Florek', 'Lesley J. Gray', 'Stephen Haddad', 'Steven C. Hardiman', 'Leon Hermanson', 'Dan Hodson', 'Emma Hogan', 'Gareth S. Jones', 'Jeff R. Knight', 'Till Kuhlbrodt', 'Stergios Misios', 'Matthew S. Mizielinski', 'Mark A. Ringer', 'Jon Robson', 'Rowan T. Sutton']",2020,10.1029/2019MS001995
120,Geophysical Research Letters,Geophysical Research Letters,"['N. Hirota', 'T. Michibata', 'H. Shiogama', 'T. Ogura', 'K. Suzuki']",2022,10.1029/2021GL096523
121,Geophysical Research Letters,Geophysical Research Letters,"['J. A. Screen', 'R. Blackport']",2019,10.1029/2019GL084936
122,Earth System Science Data,Earth System Science Data,"['Robert Pincus', 'Paul A. Hubanks', 'Steven Platnick', 'Kerry Meyer', 'Robert E. Holz', 'Denis Botambekov', 'Casey J. Wall']",2023,10.5194/essd-15-2483-2023
123,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Timothy Andrews', 'Martin B. Andrews', 'Alejandro Bodas‐Salcedo', 'Gareth S. Jones', 'Till Kuhlbrodt', 'James Manners', 'Matthew B. Menary', 'Jeff Ridley', 'Mark A. Ringer', 'Alistair A. Sellar', 'Catherine A. Senior', 'Yongming Tang']",2019,10.1029/2019MS001866
124,Geoscientific Model Development,Geoscientific Model Development,"['John G. Virgin', 'Christopher G. Fletcher', 'Jason N. S. Cole', 'Knut von Salzen', 'Toni Mitovski']",2021,10.5194/gmd-14-5355-2021
125,Earth's Future,Earth's Future,"['Andrew D. King', 'Alexander R. Borowiak', 'Josephine R. Brown', 'David J. Frame', 'Luke J. Harrington', 'Seung‐Ki Min', 'Angeline Pendergrass', 'Maria Rugenstein', 'J. M. Kale Sniderman', 'Dáithí A. Stone']",2021,10.1029/2021EF002274
126,Geophysical Research Letters,Geophysical Research Letters,['A. Bodas‐Salcedo'],2018,10.1002/2018GL077217
127,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Fei Wang', 'Hua Zhang', 'Qi Chen', 'Min Zhao', 'Ting You']",2020,10.1007/s00376-020-9281-9
128,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Paul-Arthur Monerie', 'Benjamin Pohl', 'Marco Gaetani']",2021,10.1038/s41612-021-00179-6
129,Journal of Hydrology: Regional Studies,Journal of Hydrology: Regional Studies,"['Xin Li', 'Guohua Fang', 'Xin Wen', 'Ming Xu', 'Yu Zhang']",2022,10.1016/j.ejrh.2022.101103
130,Climate Dynamics,Climate Dynamics,"['J. L. García-Franco', 'R. Chadwick', 'L. J. Gray', 'S. Osprey', 'D. K. Adams']",2023,10.1007/s00382-022-06338-6
131,Geophysical Research Letters,Geophysical Research Letters,"['Timothy Andrews', 'Jonathan M. Gregory', 'David Paynter', 'Levi G. Silvers', 'Chen Zhou', 'Thorsten Mauritsen', 'Mark J. Webb', 'Kyle C. Armour', 'Piers M. Forster', 'Holly Titchner']",2018,10.1029/2018GL078887
132,Nature Climate Change,Nature Climate Change,"['Johannes Mülmenstädt', 'Marc Salzmann', 'Jennifer E. Kay', 'Mark D. Zelinka', 'Po-Lun Ma', 'Christine Nam', 'Jan Kretzschmar', 'Sabine Hörnig', 'Johannes Quaas']",2021,10.1038/s41558-021-01038-1
133,Joule,Joule,"['Michael T. Craig', 'Jan Wohland', 'Laurens P. Stoop', 'Alexander Kies', 'Bryn Pickering', 'Hannah C. Bloomfield', 'Jethro Browell', 'Matteo De Felice', 'Chris J. Dent', 'Adrien Deroubaix', 'Felix Frischmuth', 'Paula L.M. Gonzalez', 'Aleksander Grochowicz', 'Katharina Gruber', 'Philipp Härtel', 'Martin Kittel', 'Leander Kotzur', 'Inga Labuhn', 'Julie K. Lundquist', 'Noah Pflugradt', 'Karin van der Wiel', 'Marianne Zeyringer', 'David J. Brayshaw']",2022,10.1016/j.joule.2022.05.010
134,Geophysical Research Letters,Geophysical Research Letters,"['Hege‐Beate Fredriksen', 'Christopher J. Smith', 'Angshuman Modak', 'Maria Rugenstein']",2023,10.1029/2023GL102916
135,Nature,Nature,"['Raphaela Vogel', 'Anna Lea Albright', 'Jessica Vial', 'Geet George', 'Bjorn Stevens', 'Sandrine Bony']",2022,10.1038/s41586-022-05364-y
136,Geoscientific Model Development,Geoscientific Model Development,"['Martin Juckes', 'Karl E. Taylor', 'Paul J. Durack', 'Bryan Lawrence', 'Matthew S. Mizielinski', 'Alison Pamment', 'Jean-Yves Peterschmitt', 'Michel Rixen', 'Stéphane Sénési']",2020,10.5194/gmd-13-201-2020
137,Geophysical Research Letters,Geophysical Research Letters,['Junichi Tsutsui'],2020,10.1029/2019GL085844
138,Geophysical Research Letters,Geophysical Research Letters,"['C. J. Smith', 'R. J. Kramer', 'G. Myhre', 'P. M. Forster', 'B. J. Soden', 'T. Andrews', 'O. Boucher', 'G. Faluvegi', 'D. Fläschner', 'Ø. Hodnebrog', 'M. Kasoar', 'V. Kharin', 'A. Kirkevåg', 'J.‐F. Lamarque', 'J. Mülmenstädt', 'D. Olivié', 'T. Richardson', 'B. H. Samset', 'D. Shindell', 'P. Stier', 'T. Takemura', 'A. Voulgarakis', 'D. Watson‐Parris']",2018,10.1029/2018GL079826
139,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Sonya L. Fiddes', 'Alain Protat', 'Marc D. Mallet', 'Simon P. Alexander', 'Matthew T. Woodhouse']",2022,10.5194/acp-22-14603-2022
140,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Marion Saint-Lu', 'Sandrine Bony', 'Jean-Louis Dufresne']",2022,10.1038/s41612-022-00304-z
141,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Anna Mackie', 'Michael P. Byrne']",2023,10.1029/2022MS003516
142,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Timothy Andrews', 'Alejandro Bodas‐Salcedo', 'Jonathan M. Gregory', 'Yue Dong', 'Kyle C. Armour', 'David Paynter', 'Pu Lin', 'Angshuman Modak', 'Thorsten Mauritsen', 'Jason N. S. Cole', 'Brian Medeiros', 'James J. Benedict', 'Hervé Douville', 'Romain Roehrig', 'Tsuyoshi Koshiro', 'Hideaki Kawai', 'Tomoo Ogura', 'Jean‐Louis Dufresne', 'Richard P. Allan', 'Chunlei Liu']",2022,10.1029/2022JD036675
