,journal_title,article_title,contributors,year,doi
51,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Tido Semmler', 'Sergey Danilov', 'Paul Gierz', 'Helge F. Goessling', 'Jan Hegewald', 'Claudia Hinrichs', 'Nikolay Koldunov', 'Narges Khosravi', 'Longjiang Mu', 'Thomas Rackow', 'Dmitry V. Sein', 'Dmitry Sidorenko', 'Qiang Wang', 'Thomas Jung']",2020,10.1029/2019MS002009
52,Geophysical Research Letters,Geophysical Research Letters,"['Alexandre Audette', 'Robert A. Fajber', 'Paul J. Kushner', 'Yutian Wu', 'Yannick Peings', 'Gudrun Magnusdottir', 'Rosie Eade', 'Michael Sigmond', 'Lantao Sun']",2021,10.1029/2020GL089990
53,Weather and Climate Dynamics,Weather and Climate Dynamics,"['Steve Delhaye', 'Thierry Fichefet', 'François Massonnet', 'David Docquier', 'Rym Msadek', 'Svenya Chripko', 'Christopher Roberts', 'Sarah Keeley', 'Retish Senan']",2022,10.5194/wcd-3-555-2022
54,Frontiers in Earth Science,Frontiers in Earth Science,"['L. C. Hahn', 'K. C. Armour', 'M. D. Zelinka', 'C. M. Bitz', 'A. Donohoe']",2021,10.3389/feart.2021.710036
55,Remote Sensing,Remote Sensing,"['Lise Kilic', 'Catherine Prigent', 'Filipe Aires', 'Georg Heygster', 'Victor Pellet', 'Carlos Jimenez']",2020,10.3390/rs12071060
56,Geophysical Research Letters,Geophysical Research Letters,"['Rongrong Pan', 'Qi Shu', 'Qiang Wang', 'Shizhu Wang', 'Zhenya Song', 'Yan He', 'Fangli Qiao']",2023,10.1029/2022GL102077
57,Journal of Climate,Journal of Climate,"['Zachary S. Kaufman', 'Nicole Feldl']",2022,10.1175/JCLI-D-21-0298.1
58,Atmosphere-Ocean,Atmosphere-Ocean,"['Barbara Casati', 'Tom Robinson', 'François Lemay', 'Morten Køltzow', 'Thomas Haiden', 'Eva Mekis', 'Franck Lespinas', 'Vincent Fortin', 'Gabrielle Gascon', 'Jason Milbrandt', 'Greg Smith']",2023,10.1080/07055900.2023.2191831
59,Environmental Research Letters,Environmental Research Letters,"['Yongkun Xie', 'Jianping Huang', 'Guoxiong Wu', 'Nan Lei', 'Yimin Liu']",2023,10.1088/1748-9326/acbdb1
60,Geophysical Research Letters,Geophysical Research Letters,"['J.\xa0C. Acosta Navarro', 'P. Ortega', 'L. Batté', 'D. Smith', 'P.\xa0A. Bretonnière', 'V. Guemas', 'F. Massonnet', 'V. Sicardi', 'V. Torralba', 'E. Tourigny', 'F.\xa0J. Doblas‐Reyes']",2020,10.1029/2019GL086753
61,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['Nicholas J. Leach', 'Antje Weisheimer', 'Myles R. Allen', 'Tim Palmer']",2021,10.1073/pnas.2112087118
62,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Haijin Dai', 'Jun Zhao', 'Qiang Yao', 'Xueyan Zhang']",2021,10.1029/2020JD034039
63,Communications Earth & Environment,Communications Earth & Environment,"['Mika Rantanen', 'Alexey Yu. Karpechko', 'Antti Lipponen', 'Kalle Nordling', 'Otto Hyvärinen', 'Kimmo Ruosteenoja', 'Timo Vihma', 'Ari Laaksonen']",2022,10.1038/s43247-022-00498-3
64,Climate Dynamics,Climate Dynamics,"['Bryn Ronalds', 'Elizabeth A. Barnes', 'Rosie Eade', 'Yannick Peings', 'Michael Sigmond']",2020,10.1007/s00382-020-05352-w
65,ICES Journal of Marine Science,ICES Journal of Marine Science,"['Cody Szuwalski', 'Wei Cheng', 'Robert Foy', 'Albert J Hermann', 'Anne Hollowed', 'Kirstin Holsman', 'Jiwoo Lee', 'William Stockhausen', 'Jie Zheng', 'Valerio Bartolino']",2021,10.1093/icesjms/fsaa140
66,Geophysical Research Letters,Geophysical Research Letters,"['Weiming Ma', 'Gang Chen', 'Yannick Peings', 'Noah Alviz']",2021,10.1029/2021GL094883
67,The Cryosphere,The Cryosphere,"['Rachel Diamond', 'Louise C. Sime', 'David Schroeder', 'Maria-Vittoria Guarino']",2021,10.5194/tc-15-5099-2021
68,Microbiology Spectrum,Microbiology Spectrum,"['Jiao Wen', 'Li Liao', 'Zedong Duan', 'Shiyuan Su', 'Jin Zhang', 'Bo Chen', 'Blaire Steven']",2023,10.1128/spectrum.04094-22
69,Geophysical Research Letters,Geophysical Research Letters,"['L. C. Hahn', 'K. C. Armour', 'D. S. Battisti', 'A. Donohoe', 'A. G. Pauling', 'C. M. Bitz']",2020,10.1029/2020GL088965
70,Environmental Research Letters,Environmental Research Letters,"['Gillian Kay', 'Nick Dunstone', 'Doug Smith', 'Tyrone Dunbar', 'Rosie Eade', 'Adam Scaife']",2020,10.1088/1748-9326/abab32
71,Polar Science,Polar Science,"['Mikhail M. Latonin', 'Igor L. Bashmachnikov', 'Leonid P. Bobylev', 'Richard Davy']",2021,10.1016/j.polar.2021.100677
72,Journal of Mountain Science,Journal of Mountain Science,"['Jiang-ping Zhu', 'Ai-hong Xie', 'Xiang Qin', 'Bing Xu']",2023,10.1007/s11629-022-7646-5
73,Environmental Research Letters,Environmental Research Letters,"['Adrianna C Foster', 'Jonathan A Wang', 'Gerald V Frost', 'Scott J Davidson', 'Elizabeth Hoy', 'Kevin W Turner', 'Oliver Sonnentag', 'Howard Epstein', 'Logan T Berner', 'Amanda H Armstrong', 'Mary Kang', 'Brendan M Rogers', 'Elizabeth Campbell', 'Kimberley R Miner', 'Kathleen M Orndahl', 'Laura L Bourgeau-Chavez', 'David A Lutz', 'Nancy French', 'Dong Chen', 'Jinyang Du', 'Tatiana A Shestakova', 'Jacquelyn K Shuman', 'Ken Tape', 'Anna-Maria Virkkala', 'Christopher Potter', 'Scott Goetz']",2022,10.1088/1748-9326/ac98d7
74,Environmental Research Letters,Environmental Research Letters,"['J E Overland', 'T J Ballinger', 'J Cohen', 'J A Francis', 'E Hanna', 'R Jaiser', 'B -M Kim', 'S -J Kim', 'J Ukita', 'T Vihma', 'M Wang', 'X Zhang']",2021,10.1088/1748-9326/abdb5d
75,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Alexandre Audette', 'Paul J. Kushner']",2022,10.1029/2022MS003180
76,Aerosol processes in high-latitude environments and the effects on climate,Aerosols and Climate,"['Annica M.L. Ekman', 'Julia Schmale']",2022,10.1016/B978-0-12-819766-0.00005-5
77,Nature Communications,Nature Communications,"['Nicola Maher', 'Scott B. Power', 'Jochem Marotzke']",2021,10.1038/s41467-020-20635-w
78,Geoscience Communication,Geoscience Communication,"['Sara Pasqualetto', 'Luisa Cristini', 'Thomas Jung']",2022,10.5194/gc-5-87-2022
79,Journal of Climate,Journal of Climate,"['Shineng Hu', 'Shang-Ping Xie', 'Sarah M. Kang']",2022,10.1175/JCLI-D-21-0317.1
80,Journal of Climate,Journal of Climate,"['Yongkun Xie', 'Guoxiong Wu', 'Yimin Liu', 'Jianping Huang']",2020,10.1175/JCLI-D-19-0073.1
81,Cambridge Prisms: Coastal Futures,Cambridge Prisms: Coastal Futures,"['Daniela Liggett', 'Daniela Cajiao', 'Machiel Lamers', 'Yu-Fai Leung', 'Emma J. Stewart']",2023,10.1017/cft.2023.10
82,Science Advances,Science Advances,"['Qi Shu', 'Qiang Wang', 'Marius Årthun', 'Shizhu Wang', 'Zhenya Song', 'Min Zhang', 'Fangli Qiao']",2022,10.1126/sciadv.abn9755
83,Climate Dynamics,Climate Dynamics,"['Yongkun Xie', 'Guoxiong Wu', 'Yimin Liu', 'Jianping Huang', 'Hanbin Nie']",2022,10.1007/s00382-021-06029-8
84,Journal of Climate,Journal of Climate,"['Stephanie Hay', 'Paul J. Kushner', 'Russell Blackport', 'Kelly E. McCusker', 'Thomas Oudar', 'Lantao Sun', 'Mark England', 'Clara Deser', 'James A. Screen', 'Lorenzo M. Polvani']",2022,10.1175/JCLI-D-21-0180.1
85,Current Climate Change Reports,Current Climate Change Reports,['François Massonnet'],2019,10.1007/s40641-019-00151-w
86,Climate,Climate,"['Mikhail M. Latonin', 'Vladimir A. Lobanov', 'Igor L. Bashmachnikov']",2020,10.3390/cli8060080
87,Advances in Climate Change Research,Advances in Climate Change Research,"['Xiao-Ming Hu', 'Jie-Ru Ma', 'Jun Ying', 'Ming Cai', 'Yun-Qi Kong']",2021,10.1016/j.accre.2021.04.002
88,Russian Meteorology and Hydrology,Russian Meteorology and Hydrology,['R. V. Bekryaev'],2022,10.3103/S1068373922060012
89,Journal of Climate,Journal of Climate,"['Amélie Simon', 'Claude Frankignoul', 'Guillaume Gastineau', 'Young-Oh Kwon']",2020,10.1175/JCLI-D-19-0687.1
90,Nature Climate Change,Nature Climate Change,"['J. Cohen', 'X. Zhang', 'J. Francis', 'T. Jung', 'R. Kwok', 'J. Overland', 'T. J. Ballinger', 'U. S. Bhatt', 'H. W. Chen', 'D. Coumou', 'S. Feldstein', 'H. Gu', 'D. Handorf', 'G. Henderson', 'M. Ionita', 'M. Kretschmer', 'F. Laliberte', 'S. Lee', 'H. W. Linderholm', 'W. Maslowski', 'Y. Peings', 'K. Pfeiffer', 'I. Rigor', 'T. Semmler', 'J. Stroeve', 'P. C. Taylor', 'S. Vavrus', 'T. Vihma', 'S. Wang', 'M. Wendisch', 'Y. Wu', 'J. Yoon']",2020,10.1038/s41558-019-0662-y
